5090,13712,6123,7771,17274,8158,8623,15765,2283,14006,7314,754,15153,9058,14733,4413,5509,13232,4774,9070,4601
5091,13780,8085,7476,12687,16955,8249,1907,9143,3068,1927,8420,2032,8173,2204,9667,15596,11436,3499,13000,9299
5092,17682,12937,8226,9929,2057,14031,14111,12956,14806,4098,15014,2114,10996,12811,14742,5292,2441,1495,13547,819
5093,15174,7183,9722,4700,11605,10783,11197,7867,5543,1484,17447,17475,17408,7398,11207,4585,1240,1067,15330,16979
5094,11210,46,8683,5330,9092,11941,12262,17591,4129,16253,14483,17158,10466,11818,3210,78,5047,3949,13062,13691
5095,970,1981,14049,6811,7604,14693,12394,7530,14581,2664,59,8479,2031,17392,2877,9342,10525,7345,8362,979
5096,6024,1998,356,15544,4387,3714,846,14757,2164,13046,11755,4644,8489,8165,7321,7542,2884,6396,17033,707
5097,10678,8908,17468,14983,11961,8293,7289,422,171,10254,13441,15753,15300,4845,8246,1359,14199,6032,10300,4072
5098,15585,3669,12801,17651,5484,15238,13689,6581,13321,5249,5719,5439,16893,4143,12104,4404,5784,13037,7285,948
5099,12813,14119,13197,967,11109,15626,5058,982,13899,17191,14753,2526,13011,16816,17235,14587,1672,633,2515,16692
5100,5418,5540,1491,8804,3016,16919,10717,6649,10318,4554,8941,13106,6490,5322,9707,11895,218,6709,6472,94
5101,8195,4437,10483,5803,1131,4425,12029,2829,2840,15248,354,17606,13053,15789,16316,7480,13045,4059,6525,6855
5102,6435,4615,14573,10649,800,6216,13445,6789,10796,3752,16426,16290,308,3967,3304,9722,8686,16979,5109,578
5103,16587,8535,2172,3046,1020,4877,12834,2102,16302,13663,2532,10418,9236,15609,15557,11191,7695,8580,3444,10598
5104,8603,10981,14759,1833,353,862,13555,5391,9741,4833,5895,13883,5589,1467,5704,1884,11405,11186,8099,3522
5105,8854,6327,12839,3397,16199,6523,4289,436,6524,12677,2188,17539,10271,12580,1783,232,17081,8857,17113,6357
5106,9903,3678,8853,5336,2668,10256,4092,11065,13496,8839,11588,8033,13863,12452,12067,956,1092,5417,5977,2493
5107,5871,15319,12095,1631,9912,3338,3129,4283,12432,12025,14141,5816,16309,11082,6379,12822,4467,3909,15325,2208
5108,6770,13397,16867,10765,7317,1657,5934,13085,1541,8047,15433,3319,6474,8710,8153,6363,10370,4466,4437,15527
5109,6435,3304,6789,3752,3967,7261,16426,16979,4292,3929,3848,9722,16410,3485,8073,15115,13445,16067,13905,10579
5110,12581,15456,2021,2644,8264,5378,11973,13678,9576,3823,8950,9967,549,3855,15656,15318,10898,8833,50,5682
5111,4869,10472,356,17396,7542,15513,17529,6584,13640,11755,14735,17540,8886,14613,11559,13249,13176,12852,12719,16717
5112,6497,708,16390,3905,2112,2612,12047,3368,17149,11279,607,10378,10375,17479,17129,2095,16286,985,11663,15472
5113,9668,828,12415,9100,15508,11632,2359,11274,2855,14029,9437,3716,8064,16902,6896,5278,16244,15920,4775,12907
5114,4894,15590,7707,5173,266,10400,464,17213,2995,13857,7277,2358,13911,4675,5733,5575,9736,8834,5389,14612
5115,192,1038,2041,9667,7137,7250,14614,9893,4859,11299,2204,7888,5740,5453,16213,9159,15596,7543,10301,1461
5116,11000,15259,14450,13571,13130,1124,14220,6000,16249,5469,3164,5546,13686,13971,15645,14778,8910,8260,16005,12803
5117,4029,15804,5876,11913,6604,5986,5244,16274,5718,14372,14479,11845,8685,7036,6199,17389,14511,925,4804,13374
5118,1329,6072,5351,3515,10613,14634,17614,3796,7242,9459,9355,16033,7673,4144,10423,14568,5016,3276,2302,6959
5119,12821,14362,6364,8487,14451,5548,10705,8225,7319,1836,14797,10873,195,6022,2918,13868,15448,11033,12422,6538
5120,12903,9016,5325,1999,12101,11995,16011,6171,12324,1375,178,15640,12168,7322,3242,11433,4930,4161,12503,761
5121,16930,15373,13342,17558,5243,962,15712,5545,5708,11323,4341,10282,10596,5589,4833,2680,13555,14889,15099,13318
5122,7292,1944,512,8477,5916,1113,1927,12712,16184,5740,2971,12321,7386,14266,15157,10215,11023,9794,7498,16515
5123,9804,7386,8955,9684,8251,2661,11557,14888,101,16935,6926,5070,16515,10534,15292,17602,461,17444,11074,3257
5124,12252,17447,15810,7867,14623,409,17164,3049,8656,14244,2442,5093,8152,11444,2597,12506,1240,13562,7398,2459
5125,5470,4125,7326,11115,2134,2824,13482,2049,8962,1977,10557,13603,14950,2793,4431,11290,9919,12535,8288,5729
5126,1614,13597,15391,13452,15986,9698,4664,15611,12883,14012,8776,13929,10355,10674,11568,12395,7714,15407,15266,10093
5127,11743,13240,12372,3044,12414,3767,4501,17315,231,2065,4083,17078,3087,4741,13696,13176,3754,9915,6031,13823
5128,545,2793,2474,12370,11290,16129,13482,7830,1717,4470,5152,4495,8227,4608,11370,7609,2833,16437,13603,23
5129,9267,17421,5313,15252,12608,17054,7585,6901,5777,17356,1536,7947,12152,2214,16187,10269,12352,13538,2819,15462
5130,731,2356,362,17026,4601,8543,16389,12786,2407,1172,14284,4936,4587,13063,13925,1525,17334,5000,289,17274
5131,11627,16981,15108,9304,3236,8936,6130,9308,3127,17696,9911,6593,10029,8633,2633,131,16829,6715,15414,9151
5132,9221,14908,14252,10842,16683,9493,9659,13985,1930,10400,7440,17590,13769,277,12829,4391,2039,882,10199,8279
5133,1407,4975,3855,15318,5378,8833,5399,5938,10484,237,15456,9103,6351,16598,1232,15607,3387,5682,10898,9373
5134,7787,8335,4965,13657,13982,3373,15214,3121,7411,14939,1961,13816,7925,10320,5295,9374,901,3797,16987,6749
5135,7705,4568,4596,13726,14334,10221,3321,9759,2051,3480,12618,4669,1589,6959,16967,14430,8178,2595,6718,10172
5136,15556,9519,11243,3797,17144,7774,3554,8274,3527,1825,14826,10677,5987,2963,5143,4317,9711,1178,10132,102
5137,10734,4479,11051,15064,3148,6902,13384,1367,15421,14702,10446,13207,4874,14963,2000,83,16150,8177,2953,9433
5138,10223,13078,10763,14845,5772,13329,5057,3018,17713,3450,12375,2839,12203,9691,8747,3175,11558,5081,91,1997
5139,16564,6177,9222,10024,1045,17693,4953,3990,13978,8219,2388,7992,9087,9262,4767,2304,3812,6016,9974,14065
5140,1401,13382,3047,7630,8077,3095,15317,12391,12892,3870,17578,11918,2882,7704,652,12795,7475,13328,4970,4594
5141,268,9677,5059,1163,15885,15825,14603,11121,11937,14072,12215,1104,9109,16259,16883,11192,8437,7371,1116,12446
5142,2761,11217,4518,12905,296,10308,4326,11671,565,16929,7734,10737,293,11867,10916,1335,3602,13353,11738,17590
5143,9423,10615,5371,1018,1405,15367,10677,2677,15556,793,901,4317,14474,4459,5263,14445,6749,1825,9952,7105
5144,1478,11686,745,5108,1496,1953,9775,16105,1205,3561,11033,5701,15706,2914,11801,16255,15972,11928,17634,14224
5145,10814,4229,2246,15717,2726,8963,7618,1358,16407,12805,4209,16342,6025,11916,4814,11575,5941,9574,5714,12421
5146,13222,7328,7921,5792,17429,2426,15028,4362,11246,16778,11627,6516,5965,3919,3092,14548,567,4837,820,10010
5147,8804,3016,13106,5418,891,8242,8941,2298,9707,6709,2092,2605,10508,16919,6649,13530,17689,8926,5322,5046
5148,2891,4125,721,10900,8716,6767,14374,9698,3695,3465,5728,16686,16269,13498,16244,13917,13727,740,17365,4579
5149,7922,7636,12002,17133,11651,12307,9089,10736,3921,7555,8313,14564,8277,12538,11525,16412,940,5607,12085,11512
5150,9366,1290,16310,8114,10005,15783,14368,8856,11782,4417,12829,11494,15275,549,15644,17577,12142,11181,9854,2850
5151,3551,9120,7555,12508,12676,13251,940,7179,15700,11084,1050,10612,5607,7922,3285,13629,14822,2212,9805,15429
5152,4495,4608,23,11402,2625,13600,1217,13436,8670,11135,4470,5128,1717,7609,8227,2474,2793,10431,2833,4525
5153,13286,541,6547,10728,13917,15299,10563,6431,9586,399,10247,11339,17592,6715,5339,12725,14555,2029,10919,13794
5154,5793,5991,15919,406,15887,3138,7511,3864,5239,4590,14215,15646,17405,17330,12476,16469,16357,3713,191,197
5155,12144,12873,16776,9066,9682,4406,16026,1246,6047,17368,15695,13954,12984,945,17365,11418,14378,12441,6435,13215
5156,15902,14781,8958,4078,15457,5033,2872,6804,9204,2757,1518,5250,3972,2920,7633,17136,6073,15578,305,14187
5157,8439,13286,10247,10728,13720,6431,15349,16358,541,13794,399,10183,6491,6009,4170,16610,16079,6715,13168,15414
5158,3020,2085,17598,7049,13815,13704,14562,13337,5816,4217,6696,15692,8137,9397,14515,9835,5932,957,7147,6063
5159,11862,14097,9343,7810,16669,16842,11404,13926,14106,163,2562,4796,8431,9493,5002,4822,5678,1676,16597,13710
5160,1345,9411,6949,1831,17128,6210,469,4319,7582,2320,6597,2995,2496,10263,6513,4809,435,11611,6128,5912
5161,4605,14570,3603,12964,9514,13421,12318,9456,6878,10720,13369,13289,17068,8268,3297,8355,7580,13272,5736,8811
5162,5856,9542,7149,15410,17127,16209,670,8149,534,10695,5710,13610,405,17175,16460,1479,954,17559,5257,2362
5163,4893,12829,12468,6353,16447,15287,3629,2655,8542,8761,15783,7792,9698,5581,6304,2061,105,15970,16769,11561
5164,5325,4122,9198,12503,1581,1485,13854,5120,4930,16011,4161,4263,12168,1999,12101,11992,7526,16600,2758,6387
5165,9194,1835,3585,11235,4980,13790,5413,10670,13858,13590,14721,13258,16477,6828,1836,922,15343,14007,10709,13995
5166,504,9836,16397,10361,1652,6283,463,12242,11958,8869,8186,8998,12008,11922,11523,8175,2111,4924,1208,15729
5167,15231,14678,4714,13514,14800,15518,13287,13266,14145,12848,9510,6746,1593,1280,2406,6548,10456,9866,3117,8935
5168,936,780,2726,8114,9366,1764,11635,9574,2571,7663,4814,3075,5759,703,17767,2232,1686,12421,14635,12696
5169,5787,10225,15048,11209,2462,9828,14780,14667,5775,4705,7330,11398,2470,1754,13580,1615,705,1744,13391,13636
5170,14760,10925,2137,1606,8709,6127,9262,4601,4482,1172,6163,4278,11585,8409,3808,5647,10819,13933,10217,9435
5171,1846,2999,12033,16391,17462,7319,15935,13220,12063,6662,5873,3191,274,1529,9589,16250,7829,13043,2347,16071
5172,11568,5874,16117,8350,10093,542,124,5276,9372,11016,10355,8247,6934,16081,318,8202,9698,3284,2347,714
5173,4894,7707,5114,5575,15590,266,14612,5733,3635,1871,6115,373,2491,8834,4749,5382,10400,8198,1913,3883
5174,918,1689,10213,600,17612,2218,1552,16709,807,3935,7139,6835,11683,17379,14359,6273,9169,14747,11644,7168
5175,10741,1485,8575,6387,14217,14073,6659,8278,4390,17035,8030,2023,4263,1375,1999,8567,16011,11433,12168,8136
5176,13024,10649,3304,3485,4292,16979,15052,14573,10831,630,3752,6435,3967,6857,15723,6261,13905,3885,10783,16102
5177,13180,5514,2623,14157,13362,3721,12162,10660,14370,7777,11409,13568,9353,11963,17666,10007,1296,16080,3011,16708
5178,9573,7537,7601,9693,4585,2794,16410,3848,11197,9722,10783,3752,8686,16979,15331,3885,6435,16426,2369,3929
5179,1760,5903,14663,17070,10022,10024,15244,6245,3766,13232,13184,3990,7121,4953,16283,9087,17009,4583,2738,3532
5180,16771,16065,3791,1954,640,3507,1165,1546,1393,7585,15364,1740,5826,5557,4261,2685,3076,13846,8366,14132
5181,15563,30,4472,16452,5085,6206,16082,10550,1110,11040,13359,4951,2391,14538,14103,1542,4577,13763,1962,2660
5182,12844,11335,8030,17485,4068,3411,6659,1817,6843,873,4312,14375,10741,1296,14217,6946,5196,13568,12162,1223
5183,8823,864,14224,1936,5011,10919,16686,7075,4076,7,639,13038,14099,3892,2231,17421,3436,8950,16170,6798
5184,2838,10145,6765,2036,10500,7204,7967,1400,9671,4935,1696,13788,5529,7352,9343,11862,13769,1930,16842,11082
5185,12489,418,10926,12557,3759,3152,2527,11502,5716,10975,188,15247,10501,7259,2285,17409,8590,11014,11385,8918
5186,5316,9640,10077,17623,16249,9742,9801,8864,5986,6300,13971,17331,7220,16238,10529,8890,574,4635,1784,13686
5187,3071,7112,16183,6960,10143,12639,11907,13977,16233,8908,15114,14963,4157,10426,3544,9433,11038,7997,3153,9043
5188,14125,10589,6952,3099,14514,7858,244,520,7891,11299,15572,1461,13146,10634,2634,14486,7543,7279,2204,4606
5189,5381,10535,92,3939,8747,16221,9691,4313,3175,13329,5138,5081,2700,2608,5057,12375,3450,12203,14845,5772
5190,15114,711,11702,14457,7545,8078,16281,10013,11214,5025,4157,11717,15545,2920,16183,8171,15445,166,12862,10044
5191,5434,2001,4683,3350,13058,6223,1975,14407,6687,12160,4056,4216,2495,7356,5589,6449,14759,15952,8669,3936
5192,6280,3751,13679,2818,5247,229,15694,17590,7845,9802,376,11730,2827,13204,791,15098,17566,9584,12905,4983
5193,16105,946,17606,16584,9446,11063,16225,5340,6338,7315,9302,6385,388,8856,3632,11821,1019,13807,14329,2450
5194,12168,7526,4122,6409,4263,1999,8136,14073,2968,6387,10789,16600,17035,9873,14717,1485,11995,5120,5164,13291
5195,4893,16381,15783,2790,440,6009,12829,16270,8807,905,8810,130,10026,5533,14127,8146,5668,17297,16776,3179
5196,6659,17655,8030,1727,3011,12231,10993,17425,16121,1296,873,7777,10741,1485,4312,9353,5679,5175,14073,2968
5197,8180,2633,9271,7831,2708,10836,9911,15850,9674,10566,1298,6948,7694,1363,4693,8633,6982,4512,12898,6259
5198,10459,1069,9554,11637,4449,11955,5362,8067,15523,15096,7941,14429,5232,2825,2984,10287,16493,6397,7907,1350
5199,16235,360,398,7518,9331,14982,7218,7321,10806,1252,11156,5072,11518,7853,16730,2558,6084,8498,12283,1751
5200,12258,16135,13961,2330,15783,9203,17600,6421,444,9495,17660,12829,6276,352,13345,1688,9763,4839,130,11966
5201,15118,15695,2438,4462,9769,2382,2545,42,9407,11136,6757,12148,4911,16679,3059,16489,16081,3199,14617,10481
5202,12505,9147,781,7056,10335,3476,10411,8166,11483,7788,7216,11828,8650,14082,2206,6785,11772,16803,15873,9739
5203,10960,2633,9827,6257,4023,4111,9911,9615,10366,5893,6431,1403,2004,9871,8936,4667,1723,9304,16170,6516
5204,1409,14086,7034,5368,10095,8691,11167,5761,14307,6201,4783,8940,13042,7815,16172,3394,11726,1947,3928,11650
5205,16152,7666,13348,11592,11054,15626,17286,13160,16816,372,11308,198,15971,13368,12880,16294,10755,15860,2932,14947
5206,10639,3122,9475,9737,16620,11383,7278,4342,3495,6916,4699,3354,7958,8676,14501,9055,479,10961,68,304
5207,10675,17567,14964,4700,13562,2242,7075,12984,11207,15942,14332,2714,10974,15589,11540,12655,12281,9597,16574,15330
5208,10049,9183,12189,15888,13817,12922,15581,7803,7948,17630,17276,13303,7829,3644,4202,8888,14333,13235,446,17527
5209,950,8458,6260,12553,2201,4711,14490,5419,4975,5613,7319,1281,14028,15488,10705,10258,12276,5347,17255,4399
5210,8659,9122,12156,16227,5585,2355,6115,3137,15456,11055,627,16787,9373,13766,802,9439,8983,3692,6867,7787
5211,6115,2487,17377,14213,16156,6932,8834,6876,14612,13727,5303,5794,1824,15456,14730,4603,945,1379,1952,14839
5212,3283,2398,7390,11252,7688,555,3010,9823,7902,8770,10047,13167,6723,25,16938,11470,1500,12488,8654,2506
5213,6933,415,6770,17731,6208,6170,13397,15986,10075,15349,8153,8069,13637,399,12990,7480,17736,6258,9245,2646
5214,11168,14196,5080,15737,8302,16504,1154,17223,13022,3048,12118,1198,1775,5846,8032,132,5703,9792,17414,493
5215,14788,14512,13633,6784,8397,16174,17605,13228,11122,4030,16819,2834,9571,12853,15311,16958,8094,9202,12112,11118
5216,4892,6493,9171,13057,13445,13099,13732,1327,9742,5109,3848,13727,15301,4573,1949,3929,13971,6457,4722,14577
5217,3374,2480,17497,6028,13380,895,1842,16947,561,7047,15032,16866,15772,16431,2958,14993,13909,2297,1848,9034
5218,14561,7135,9777,9920,10333,12387,16372,14566,5673,1648,16781,2236,11448,14184,8724,12524,16141,14617,10127,3531
5219,12465,17406,3479,16505,12705,17222,12628,8560,440,11115,2717,2289,12350,9643,6781,9956,17579,15169,5789,4893
5220,15966,8325,12275,12115,3563,14194,9926,15829,10702,7064,9654,548,15901,3571,1502,16350,16768,829,2163,17280
5221,6591,6710,5639,9303,1722,10458,1638,17469,14183,7141,17379,2409,1851,1074,984,11855,17434,1218,990,5702
5222,15821,7045,8080,657,575,17225,17751,14801,11237,12065,5821,8140,15322,454,4484,10134,15143,3784,13819,10278
5223,12500,12778,7828,331,13052,2395,16415,17482,9685,15084,2009,15105,2922,14218,12172,14953,12399,12501,14618,8079
5224,56,707,15747,52,12660,5877,12747,3986,17175,3533,17184,11326,1282,17111,2599,3120,15029,4237,6917,3854
5225,7100,14649,16111,5310,14046,11553,9379,1290,15145,17488,4316,12403,11224,11189,2248,12783,10071,17118,10698,16685
5226,8846,2465,5614,312,9049,15425,16740,788,8782,13439,2122,8832,17431,14382,12084,16969,7904,5515,5762,7767
5227,10240,6670,17251,16037,148,353,15034,15545,9125,17574,11032,1884,15813,7631,6735,5625,14737,5191,13524,11405
5228,10635,17365,16081,15524,6217,8721,4997,9140,3392,9405,4711,15470,2291,3806,2588,11646,1952,16776,10258,2278
5229,10063,4780,417,8515,8084,7414,12392,12111,12601,7595,13370,4342,3475,2346,7667,2654,12770,13650,11967,3495
5230,12844,13723,4122,13569,873,2758,6387,10389,15681,4263,6150,14073,12503,116,4161,7526,11992,12168,16011,5164
5231,5963,15193,12871,4249,471,14828,8666,6669,79,2525,840,1708,12440,8539,9042,12978,13107,12442,7960,7117
5232,6397,2825,2984,9622,16493,15027,10287,7907,16555,1350,5475,14288,12178,16252,224,2665,251,7334,6309,4868
5233,14991,15438,12116,16386,995,10919,7353,10183,7766,1227,11605,15589,399,2029,11339,6431,820,12143,16574,7103
5234,15276,12447,1089,16628,7037,10945,11099,14011,15403,980,9814,781,2425,16728,9445,15616,1616,35,16809,17370
5235,1760,9262,9367,10024,4923,10733,9657,10881,17649,362,7121,5179,1666,14663,3766,1172,2521,8857,3583,13232
5236,7172,14002,7217,16232,15619,3268,6239,11865,16676,10836,16,3043,408,16630,13041,17243,6948,17262,8180,5982
5237,15424,3893,15064,3355,6336,15084,2922,15540,4364,4479,4488,13128,12890,1832,311,16068,16150,13007,11388,14918
5238,1328,8739,510,12535,4277,448,4470,10740,4220,1217,6785,12695,7255,11828,4525,11135,10411,3476,2793,27
5239,17405,5327,1073,9939,406,3864,5154,16113,15151,6631,17330,14940,334,8393,16357,13255,17324,13673,10906,2992
5240,11902,17374,11106,4764,10160,915,411,9767,716,4724,3517,9019,2021,9963,11873,16817,15655,16398,4243,13265
5241,1313,10113,16934,9714,13283,7857,4526,11797,5746,12062,11747,8527,2824,11487,4470,1512,8227,1717,13603,510
5242,7177,12865,14690,9090,6481,7508,14929,1920,130,17204,14884,10544,9781,7312,13585,7474,14986,12039,12922,7901
5243,17558,15373,15712,5708,14970,12160,9741,3113,4341,962,4740,13342,2495,15956,11171,12015,393,5545,118,1027
5244,14301,5876,6591,11913,5117,16392,518,1987,4328,14511,16939,15804,17701,17389,5948,12885,4029,4320,1111,2606
5245,11630,16002,7683,734,4496,4721,16220,1974,6693,17681,4628,9242,4155,9542,11222,900,8880,7293,97,2362
5246,4917,9769,1430,12108,10093,11951,782,6146,12955,1995,6391,11497,9372,14647,15620,11561,9124,11572,64,5276
5247,8738,11831,8440,5192,6280,6907,10383,1442,5382,15590,7306,1720,5944,2818,12202,14179,4589,8478,3751,590
5248,12829,2790,6010,5873,7178,549,9589,6305,15407,9372,15050,9269,2318,4462,15656,1910,14232,5077,4763,15560
5249,2914,17150,15585,12801,13097,7285,5484,14469,4404,17651,6517,5918,2966,8649,13037,4901,15479,5784,16893,2488
5250,11199,2920,12913,3840,5665,7545,15445,12862,2757,6523,4740,10013,11356,9032,17299,831,4870,3222,14016,3972
5251,6573,2923,7296,6277,10432,1847,4611,17430,13521,3543,119,11357,14084,8738,5429,13769,11809,8783,10649,11179
5252,10146,8087,2160,17291,13953,8103,845,12354,869,11535,6841,14835,1597,6224,5936,4417,6178,12374,10139,11041
5253,16259,12215,11937,15885,1780,16883,10822,9677,3013,17730,5059,7588,3102,6262,818,5141,3590,12446,14603,15309
5254,14154,3923,3174,2711,2705,15969,1502,10721,7493,16641,7875,7524,10568,17104,17131,11250,7324,808,13211,10012
5255,2072,3942,16307,5033,2920,7899,5665,11356,16366,6523,9131,10176,9234,6068,10872,10109,1578,723,5250,3098
5256,279,16693,12516,9424,15725,9564,9230,1544,7679,12927,17390,12520,14098,3344,11689,12643,10648,12007,1952,14392
5257,10695,15736,8149,17303,12667,5277,4331,11307,8584,6122,9048,13845,9542,7149,15787,416,14916,7072,11891,14475
5258,17724,1692,6849,3224,7773,9042,9014,7942,10580,16995,4658,1969,2043,7239,15858,6775,5908,17631,6486,9954
5259,2983,6774,9114,9020,2829,1427,12615,11790,3507,140,1989,12369,8807,5195,4711,2289,16327,1246,15822,9126
5260,3693,15202,13671,4620,1587,1899,14142,8318,2038,1178,6457,13057,13862,9813,4892,7153,2480,16720,4500,16866
5261,15564,11997,11715,11448,3799,976,10127,236,4349,10279,15708,5218,604,169,8724,1872,6563,2947,4665,675
5262,8462,6310,3114,2926,16651,4061,10443,9374,5662,4500,2837,11044,6749,1961,3797,7908,13816,8843,13982,4965
5263,1354,3554,5143,4317,6699,80,309,12744,11913,9952,8604,15607,16167,3387,1662,2257,4301,10438,8805,6712
5264,13740,207,7528,11946,17288,2560,6562,2934,11291,15173,2307,184,17049,12708,15783,14872,16072,9541,12829,298
5265,11529,5032,1554,6749,8183,3440,4711,14246,13250,4619,7423,3036,4694,8284,2728,4676,8828,2227,13399,1131
5266,2318,3507,17297,14232,4763,7178,4172,10907,12829,64,9661,8542,9264,12994,549,1736,3992,2642,15448,5313
5267,14912,12479,11230,15711,3125,294,14837,11606,17032,4851,2453,16656,3712,12692,1315,12590,4154,4099,17033,6405
5268,3690,15382,15294,11383,3348,479,477,10961,9766,16593,5559,4011,9498,5508,7431,4629,11508,6564,9193,8675
5269,12245,8796,15199,9948,16331,15185,5550,10794,1738,278,14068,15845,3483,4093,10398,11419,13988,16173,1223,14157
5270,1796,17668,14585,15337,1891,2837,6896,2855,3146,9437,3142,4578,8340,12518,9917,13336,5662,12632,8412,6310
5271,8906,16023,10927,16759,3631,15547,10758,10600,6348,14169,10306,14247,10208,9887,15779,8646,6257,13938,13654,1787
5272,17475,1067,5543,7832,15174,4489,7819,1240,606,5093,5285,17447,2989,15330,4585,4700,4085,2794,8608,4947
5273,5573,2517,2788,9973,5490,5535,7440,6426,4211,9460,15442,4391,15117,2353,13667,7093,972,17737,277,9006
5274,11424,10434,8416,16084,17143,9897,14863,12175,17233,8047,12588,3836,16613,4654,13807,9371,407,13347,14682,7720
5275,5036,15041,4646,11584,13119,749,987,9441,10252,9045,8018,7187,5792,1184,17209,10929,15708,2947,12434,7068
5276,11561,124,7900,2082,5038,8132,14033,6006,10258,14207,12129,5874,5266,12604,8936,9502,1003,8776,1165,17297
5277,10695,13990,7149,12096,2149,14475,5257,13845,15677,12667,3253,15181,459,9095,424,2161,10055,6122,9681,5856
5278,15998,848,2855,9491,10391,12415,11632,1099,1891,16416,12518,11616,8843,9437,790,5662,16276,12907,2123,17226
5279,3867,4654,1185,10587,8485,10977,15877,4821,16613,10348,1763,9269,1635,14354,13347,10623,4732,17463,1183,6700
5280,4680,16861,104,15974,15315,17468,10254,8293,13230,1224,2408,10191,1627,16260,171,8541,3494,8497,16840,240
5281,15178,13575,12829,1869,995,11953,6798,3994,7353,6493,1937,14892,6431,5011,16386,1472,17760,5835,7,5233
5282,13443,14059,16655,16159,7800,3973,6116,8013,15312,11867,8482,4326,15054,1942,17115,5927,8283,8660,4424,8879
5283,15333,2551,12417,17628,16810,13051,13897,16745,17437,7735,15206,12804,11551,13688,10004,242,6814,2019,14971,14061
5284,5739,3633,9486,16122,17205,13837,15533,10252,11471,5046,11491,10376,6033,8836,9164,16336,17021,14518,11008,4768
5285,2794,1377,4085,17475,8073,9722,5543,15174,6505,1067,17464,1187,4485,4292,5272,10783,16979,5093,572,16426
5286,16204,3048,11231,2096,14316,6359,8696,9792,9918,11168,7412,1775,17223,3188,5594,13332,10631,15749,1154,4421
5287,15997,13007,12186,4364,1466,963,17526,1832,10372,3315,14039,15662,199,15129,4479,9381,15496,14702,16223,7586
5288,9795,3296,11436,1868,8996,13429,7107,3257,3155,11659,8601,15275,923,5453,11365,286,1054,11181,1907,5115
5289,17110,1093,16019,17471,8056,9764,7319,100,12217,13724,3083,15297,13415,8028,14394,4532,2616,1910,7729,1548
5290,14897,2649,3531,13770,4780,12111,417,2236,2068,12392,10063,14566,5520,16915,10074,12554,8600,5229,12524,7473
5291,4963,2886,2676,15567,16537,16821,6436,5942,5864,12515,5490,2659,6426,4211,917,2363,11078,10856,339,12935
5292,1495,5738,4033,17085,8447,12891,9929,5092,8226,12937,17682,2162,2057,14111,15861,9909,14031,12956,14806,8438
5293,16128,6274,16384,12435,1798,9960,9189,13651,16668,6196,5054,13391,607,1744,3610,14670,15156,3825,798,7745
5294,12855,10020,12722,1733,6001,12016,8436,2018,1616,16803,462,13047,11071,15732,15036,2476,14011,14322,667,12091
5295,10320,14939,7775,17371,14445,6476,15235,7925,3373,5134,9374,15147,7411,8112,3598,3121,8983,17732,8335,11628
5296,10608,1610,3542,7186,10189,8595,16153,8192,986,14044,15798,6502,17707,11590,13139,14936,17250,13523,13810,6194
5297,33,15773,7496,17230,8580,15557,7695,2532,3444,15609,16946,13663,4360,4919,11191,16349,17036,4865,12834,5805
5298,10724,13477,1530,5503,3437,7150,1582,8141,1026,8160,15171,751,15631,12487,13002,3496,12446,674,11969,10293
5299,2651,16434,11092,8224,9669,16942,17309,3794,3012,14428,11052,11563,12914,4595,9487,15400,5507,16797,15423,16801
5300,14246,11600,13995,14151,11800,4498,13790,17704,8891,17665,4980,16477,10091,15772,1557,1835,1286,3585,1464,5413
5301,15559,6009,13794,8952,15620,3261,41,1755,13038,6491,12484,6770,1624,8153,16829,15414,6431,16358,6055,4044
5302,694,1,1084,13586,4181,10257,15648,8800,10495,16892,15100,10656,1173,8842,2752,8408,3029,15192,16507,5745
5303,5335,15713,10671,9568,9301,16577,14611,13213,5065,1415,12,4973,14720,6638,9799,90,10484,17107,3070,8410
5304,7644,5941,11916,4229,7043,10552,456,1911,8963,12805,3760,12895,871,15989,4926,15717,5714,16895,3023,595
5305,12274,17014,5903,16232,14870,17009,10403,13311,11065,15962,4678,11282,16718,12618,9926,6665,11340,2199,13041,3830
5306,13136,4447,17046,1040,7964,1758,4445,1534,13789,14819,8422,2793,4457,13482,11290,2474,14071,545,12370,7830
5307,2567,8421,14540,9982,7609,15218,1717,17532,13603,16437,2824,545,2625,11370,23,4495,13600,959,2474,13581
5308,14935,12456,12846,12991,13010,15447,5983,11514,10253,13453,1834,1130,14173,7071,9524,17638,12784,7091,2103,6917
5309,8438,2938,15307,3078,11271,5414,2942,7158,15689,5837,15777,1877,7780,9909,1256,16083,14283,15532,17513,14203
5310,11189,15138,14346,9379,11553,9726,10652,7943,12696,1764,16685,14046,5410,2138,4616,2850,6906,6876,12454,5851
5311,1205,17462,10059,10244,15448,549,7829,3083,10049,7013,15141,9372,13221,8762,4795,8056,9420,15656,12362,4332
5312,8819,14640,8892,9556,426,9285,16545,15584,13379,14011,5801,609,1733,10726,4335,12701,10482,16162,15485,675
5313,4763,3507,12395,17462,12608,2289,1897,11033,5266,9661,10049,10093,549,15560,17209,12829,9020,14814,64,10658
5314,12428,17757,13373,16943,10488,11610,8122,12177,15476,5410,5995,4232,12696,17430,10086,8031,14348,10813,2571,9249
5315,3609,17300,14083,11603,2110,13589,6434,10818,11117,17413,4202,12106,10869,15679,2973,995,7227,8210,1551,13779
